batch,case,q,phase,completed_calls,started_calls,generate_s,evaluate_s,wall_s,historical_reuses,peak_mib,status
FINAL_accelerated,case_077,1,search_1,15,15,1.917224900000292,44.07217219999984,46.593292499999734,6,110.50390625,complete
FINAL_accelerated,case_077,2,baseline_1,1,1,0,1.0502034000001004,1.3463999999994485,0,97.2734375,complete
FINAL_accelerated,case_077,2,search_1,16,16,1.527280500001325,17.44520410000132,19.654410800000733,6,122.921875,complete
FINAL_accelerated,case_077,3,baseline_1,1,1,0,1.0716032999998788,1.3849904999997307,0,96.8046875,complete
FINAL_accelerated,case_077,3,search_1,28,28,2.204047100003663,30.803947700001117,33.8608406000003,6,131.37109375,complete
FINAL_accelerated,case_078,1,baseline_1,1,1,0,0.32570990000021993,0.5732362999997349,0,43.359375,complete
FINAL_accelerated,case_078,1,search_1,9,9,0.18548710000141,2.821735699999408,3.3613445999999385,6,45.33984375,complete
FINAL_accelerated,case_078,2,baseline_1,1,1,0,0.1530720000000656,0.3703378000000157,0,43.203125,complete
FINAL_accelerated,case_078,2,search_1,16,16,0.3545999000007214,3.491391300000032,4.247647500000312,6,46.85546875,complete
FINAL_accelerated,case_078,3,baseline_1,1,1,0,0.17126829999961046,0.3951999999999316,0,43.29296875,complete
FINAL_accelerated,case_078,3,search_1,28,28,0.5504249999994499,6.741747699998086,7.7524367999994865,6,49.859375,complete
FINAL_accelerated,case_079,1,baseline_1,1,1,0,358.68110890000025,359.3840436999999,0,425.7890625,complete
FINAL_accelerated,case_079,1,search_1,8,8,2.6837743000041883,637.2218604999998,641.4750954000001,6,346.4140625,complete
FINAL_accelerated,case_079,2,baseline_1,1,1,0,13.079208600000129,13.758638100000098,0,424.9140625,complete
FINAL_accelerated,case_079,2,search_1,16,16,40.12605649999932,156.50351620000038,198.11502389999987,6,630.26171875,complete
FINAL_accelerated,case_079,3,baseline_1,1,1,0,14.32530560000032,14.984948899999836,0,424.359375,complete
FINAL_accelerated,case_079,3,search_1,24,24,66.82591879999927,261.71883689999595,330.6298803999998,6,698.41015625,complete
FINAL_accelerated,case_080,1,baseline_1,1,1,0,0.36948430000029475,0.6134657000002335,0,44.81640625,complete
FINAL_accelerated,case_080,1,search_1,8,8,0.190804300002128,2.654688100000385,3.190904000000046,6,44.421875,complete
FINAL_accelerated,case_080,2,baseline_1,1,1,0,0.19145910000042932,0.4230398999998215,0,44.65234375,complete
FINAL_accelerated,case_080,2,search_1,12,12,0.40006300000095507,3.2562857000002623,4.0635177999993175,6,58.953125,complete
FINAL_accelerated,case_080,3,baseline_1,1,1,0,0.18687989999943966,0.43106129999978293,0,44.765625,complete
FINAL_accelerated,case_080,3,search_1,22,22,0.5785441000025457,6.51527950000127,7.539170099999865,6,60.6171875,complete
FINAL_accelerated,case_081,1,baseline_1,1,1,0,2.2659809000006135,2.528846600000179,0,94.57421875,complete
FINAL_accelerated,case_081,1,search_1,12,12,0.5827960000024177,13.43126139999822,14.541411100000005,6,82.0390625,complete
FINAL_accelerated,case_081,2,baseline_1,1,1,0,0.6723570000003747,0.9014900000001944,0,93.5390625,complete
FINAL_accelerated,case_081,2,search_1,4,4,0.7153769000042303,2.598881999999321,3.76157559999956,6,82.0078125,complete
FINAL_accelerated,case_081,3,baseline_1,1,1,0,0.9586990999996488,1.2775253999998313,0,93.5859375,complete
FINAL_accelerated,case_081,3,search_1,4,4,0.9039517999999589,2.7308981000005588,4.097131300000001,6,82.4765625,complete
FINAL_accelerated,case_082,1,baseline_1,1,1,0,2.418929499999649,2.7702445000004445,0,89.60546875,complete
FINAL_accelerated,case_082,1,search_1,16,16,4.415222000002359,66.84948630000054,71.88695699999971,6,138.71875,complete
FINAL_accelerated,case_082,2,baseline_1,1,1,0,0.8518410999995467,1.1701634999999442,0,89.36328125,complete
FINAL_accelerated,case_082,2,search_1,16,16,3.4077954000022146,22.527675100001034,26.62484080000013,6,130.56640625,complete
FINAL_accelerated,case_082,3,baseline_1,1,1,0,0.8297670000001744,1.157805599999847,0,89.48828125,complete
FINAL_accelerated,case_082,3,search_1,28,28,4.921739600001274,40.68392500000118,46.48343229999955,6,142.5546875,complete
FINAL_accelerated,case_083,1,baseline_1,1,1,0,2.821077900000091,3.057639200000267,0,96.390625,complete
FINAL_accelerated,case_083,1,search_1,8,8,0.5248173000009047,8.887689900000623,9.9662687,6,81.0859375,complete
FINAL_accelerated,case_083,2,baseline_1,1,1,0,1.09195869999985,1.3826584999997067,0,96.0859375,complete
FINAL_accelerated,case_083,2,search_1,16,16,1.3759080000018002,19.26837930000147,21.311187099999188,6,115.7734375,complete
FINAL_accelerated,case_083,3,baseline_1,1,1,0,1.1220821999995678,1.4441600999998627,0,96.11328125,complete
FINAL_accelerated,case_083,3,search_1,28,28,2.1446693000007144,36.74994219999917,39.68813500000033,6,129.02734375,complete
FINAL_accelerated,case_084,1,baseline_1,1,1,0,29.81506189999982,30.160160800000085,0,230.5234375,complete
FINAL_accelerated,case_084,1,search_1,12,12,2.1488569000002826,149.84795320000012,152.86488510000072,6,198.14453125,complete
FINAL_accelerated,case_084,2,baseline_1,1,1,0,4.658634500000517,5.177824800000053,0,227.1640625,complete
FINAL_accelerated,case_084,2,search_1,4,4,5.499995199998921,12.46906570000101,18.810296800000287,6,200.578125,complete
FINAL_accelerated,case_084,3,baseline_1,1,1,0,4.763670600000296,5.311901500000204,0,227.02734375,complete
FINAL_accelerated,case_084,3,search_1,4,4,7.513831499999469,12.292308699999921,20.71734860000015,6,200.4296875,complete
FINAL_accelerated,case_085,1,baseline_1,1,1,0,65.10415439999997,65.83295390000058,0,344.6484375,complete
FINAL_accelerated,case_085,1,search_1,16,16,70.02731820000281,1626.6204832000003,1698.4270972999993,6,570.2578125,complete
FINAL_accelerated,case_085,2,baseline_1,1,1,0,10.632714499999565,11.432270599999356,0,340.89453125,complete
FINAL_accelerated,case_085,2,search_1,16,16,44.68951260000085,191.98471730000074,238.53957199999968,6,550.27734375,complete
FINAL_accelerated,case_085,3,baseline_1,1,1,0,9.669296400000349,10.398007300000245,0,341.29296875,complete
FINAL_accelerated,case_085,3,search_1,28,28,80.67548570000508,363.3556347000049,446.803302100001,6,610.1640625,complete
FINAL_accelerated,case_086,1,baseline_1,1,1,0,3.7944354000001113,4.143123800000467,0,108.44140625,complete
FINAL_accelerated,case_086,1,search_1,16,16,8.12853769999856,86.41517030000068,95.24025470000015,9,170.203125,complete
FINAL_accelerated,case_086,2,baseline_1,1,1,0,1.0832838000005722,1.3756167999999889,0,107.12890625,complete
FINAL_accelerated,case_086,2,search_1,16,16,4.282417799999166,31.003163000000313,36.05640350000067,6,152.234375,complete
FINAL_accelerated,case_086,3,baseline_1,1,1,0,1.045910300000287,1.3751062000001184,0,106.96875,complete
FINAL_accelerated,case_086,3,search_1,28,28,5.722562999999354,55.90225030000147,62.567806299999575,6,166.57421875,complete
FINAL_accelerated,case_087,1,baseline_1,1,1,0,328.92469639999945,330.07848079999985,0,520.828125,complete
FINAL_accelerated,case_087,1,search_1,14,14,26.43716989999848,1475.4390442000004,1503.5525622999994,6,697.40625,complete
FINAL_accelerated,case_087,2,baseline_1,1,1,0,14.298515800000132,15.218794499999603,0,520.00390625,complete
FINAL_accelerated,case_087,2,search_1,16,16,135.4462547999974,294.7924184999956,433.06428159999996,6,771.640625,complete
FINAL_accelerated,case_087,3,baseline_1,1,1,0,14.337438399999883,15.282834300000104,0,519.61328125,complete
FINAL_accelerated,case_087,3,search_1,28,28,149.28004799999871,449.6645876999992,602.2965595999995,6,888.55859375,complete
FINAL_accelerated,case_088,1,baseline_1,1,1,0,1.243583899999976,1.4728950999997323,0,78.67578125,complete
FINAL_accelerated,case_088,1,search_1,16,16,2.8583241999995153,32.21514939999997,35.57670469999994,6,108.01953125,complete
FINAL_accelerated,case_088,2,baseline_1,1,1,0,0.4967040999999881,0.7829740000006495,0,78.5078125,complete
FINAL_accelerated,case_088,2,search_1,16,16,2.035965799999758,14.291234499999518,16.953867199999877,6,95.8203125,complete
FINAL_accelerated,case_088,3,baseline_1,1,1,0,0.49391490000016347,0.7763429000005999,0,78.62109375,complete
FINAL_accelerated,case_088,3,search_1,28,28,2.987576700000318,29.087532000001374,32.86935410000024,6,105.67578125,complete
FINAL_accelerated,case_089,1,baseline_1,1,1,0,3.0637054000007993,3.350837599999977,0,100.97265625,complete
FINAL_accelerated,case_089,1,search_1,8,8,0.6060528999987582,10.687767299999905,11.814837599999919,6,87.015625,complete
FINAL_accelerated,case_089,2,baseline_1,1,1,0,1.110504100000071,1.4011721999995643,0,99.65625,complete
FINAL_accelerated,case_089,2,search_1,4,4,0.791411700000026,3.023079000000507,4.330489799999668,6,88.12109375,complete
FINAL_accelerated,case_089,3,baseline_1,1,1,0,1.1057582000003094,1.4293105000006108,0,99.59765625,complete
FINAL_accelerated,case_089,3,search_1,4,4,0.9638396999989709,2.9633498000002874,4.4284781999995175,6,87.78125,complete
FINAL_accelerated,case_090,1,baseline_1,1,1,0,0.7842379000003348,1.0369474999997692,0,55.296875,complete
FINAL_accelerated,case_090,1,search_1,8,8,0.2033767999992051,2.813635800001066,3.39772290000019,6,50.66796875,complete
FINAL_accelerated,case_090,2,baseline_1,1,1,0,0.31449329999941256,0.5689198000000033,0,54.91796875,complete
FINAL_accelerated,case_090,2,search_1,16,16,0.5107297999984439,5.945421399999759,6.857283700000153,6,63.45703125,complete
FINAL_accelerated,case_090,3,baseline_1,1,1,0,0.35112970000045607,0.5928721000000223,0,55.23046875,complete
FINAL_accelerated,case_090,3,search_1,28,28,0.896439799997097,12.70924759999707,14.15918850000071,6,66.16796875,complete
FINAL_accelerated,case_091,1,baseline_1,1,1,0,1189.1260896000003,1190.6630557999997,0,720.36328125,complete
FINAL_accelerated,case_091,1,search_1,12,12,3.0682777000019996,2661.744151900002,2666.500149199999,6,601.54296875,complete
FINAL_accelerated,case_091,2,baseline_1,1,1,0,22.73979489999965,23.915743900000052,0,720.25390625,complete
FINAL_accelerated,case_091,2,search_1,16,16,196.4599096000038,302.71128820000195,501.7601983000004,6,1023.875,complete
FINAL_accelerated,case_091,3,baseline_1,1,1,0,22.351170099999763,23.484501199999613,0,719.87890625,complete
FINAL_accelerated,case_091,3,search_1,28,28,324.81489829999373,602.8491122000014,931.1733769000002,6,1157.84765625,complete
FINAL_accelerated,case_092,1,baseline_1,1,1,0,118.43231480000031,119.02907809999942,0,367.5078125,complete
FINAL_accelerated,case_092,1,search_1,8,8,1.6455601000016031,180.12710499999957,182.70181279999997,6,302.984375,complete
FINAL_accelerated,case_092,2,baseline_1,1,1,0,11.375007599999662,12.00856290000047,0,368.05859375,complete
FINAL_accelerated,case_092,2,search_1,16,16,7.897375999995347,79.7878823999963,88.83626259999983,6,501.19140625,complete
FINAL_accelerated,case_092,3,baseline_1,1,1,0,11.868553899999824,12.477179599999545,0,368.359375,complete
FINAL_accelerated,case_092,3,search_1,28,28,12.212415000001783,155.71593330000178,169.57073390000005,6,561.6796875,complete
FINAL_accelerated,case_093,1,baseline_1,1,1,0,0.16472890000022744,0.41714090000004944,0,33.8203125,complete
FINAL_accelerated,case_093,1,search_1,12,12,0.123034700000062,1.6061094999995476,2.067349899999499,6,34.60546875,complete
FINAL_accelerated,case_093,2,baseline_1,1,1,0,0.1007062999997288,0.3280978000002506,0,33.62890625,complete
FINAL_accelerated,case_093,2,search_1,4,4,0.1734418000041842,0.36070849999941856,0.8865502999997261,6,33.046875,complete
FINAL_accelerated,case_093,3,baseline_1,1,1,0,0.09867380000014236,0.32707570000002306,0,33.74609375,complete
FINAL_accelerated,case_093,3,search_1,4,4,0.19970610000109446,0.36628420000124606,0.8971219000004567,6,33.15234375,complete
FINAL_accelerated,case_094,1,baseline_1,1,1,0,0.13691780000044673,0.42422439999972994,0,34.38671875,complete
FINAL_accelerated,case_094,1,search_1,15,15,0.1320107999999891,1.8770243000026312,2.4118059000002177,6,33.2421875,complete
FINAL_accelerated,case_094,2,baseline_1,1,1,0,0.08807859999978973,0.3410563000006732,0,34.39453125,complete
FINAL_accelerated,case_094,2,search_1,16,16,0.12146089999805554,1.5904301999989912,2.0913645000000542,6,35.3203125,complete
FINAL_accelerated,case_094,3,baseline_1,1,1,0,0.08515179999994871,0.34065730000020267,0,34.23828125,complete
FINAL_accelerated,case_094,3,search_1,28,28,0.1684471999978996,2.713627300000553,3.345371499999601,6,36.4765625,complete
FINAL_accelerated,case_095,1,baseline_1,1,1,0,4.531161799999609,4.950400300000183,0,113.30859375,complete
FINAL_accelerated,case_095,1,search_1,8,8,0.8578412999995635,22.919269299998632,24.32283759999973,6,97.90234375,complete
FINAL_accelerated,case_095,2,baseline_1,1,1,0,1.4177925000003597,1.7328609999995024,0,113.60546875,complete
FINAL_accelerated,case_095,2,search_1,4,4,1.4583045000008497,3.2367255999997724,5.141703900000721,6,99.89453125,complete
FINAL_accelerated,case_095,3,baseline_1,1,1,0,1.5379204999999274,1.8653224999998201,0,113.78125,complete
FINAL_accelerated,case_095,3,search_1,4,4,2.6825541000025623,4.7626894999993965,8.07874769999944,6,99.734375,complete
FINAL_accelerated,case_096,1,baseline_1,1,1,0,0.26725920000080805,0.5537517000002481,0,41.2578125,complete
FINAL_accelerated,case_096,1,search_1,16,16,0.30804349999743863,4.016037900000811,4.741289500000676,6,41.31640625,complete
FINAL_accelerated,case_096,2,baseline_1,1,1,0,0.1390358999997261,0.41213750000042637,0,41.234375,complete
FINAL_accelerated,case_096,2,search_1,16,16,0.24608580000131042,2.7900591999978133,3.4630120000001625,6,43.18359375,complete
FINAL_accelerated,case_096,3,baseline_1,1,1,0,0.13647080000009737,0.3926332999999431,0,41.22265625,complete
FINAL_accelerated,case_096,3,search_1,28,28,0.30963190000056784,4.9923638000009305,5.7710871999997835,6,45.9453125,complete
FINAL_accelerated,case_097,1,baseline_1,1,1,0,12.672829699999966,13.019665499999974,0,158.875,complete
FINAL_accelerated,case_097,1,search_1,8,8,0.9371579999997266,46.0283728000004,47.61716929999966,6,143.81640625,complete
FINAL_accelerated,case_097,2,baseline_1,1,1,0,2.646084800000608,3.0073781000000963,0,158.58984375,complete
FINAL_accelerated,case_097,2,search_1,14,14,8.595673000004354,43.38378880000073,52.83954929999982,6,241.39453125,complete
FINAL_accelerated,case_097,3,baseline_1,1,1,0,2.655698599999596,3.003130500000225,0,158.44140625,complete
FINAL_accelerated,case_097,3,search_1,22,22,12.883912400000554,73.3475086999988,87.40918039999997,6,264.4609375,complete
FINAL_accelerated,case_098,1,baseline_1,1,1,0,0.3546059000000241,0.6408805999999458,0,45.75,complete
FINAL_accelerated,case_098,1,search_1,16,16,0.2702523999996629,4.339669400001185,4.943582700000661,6,45.1171875,complete
FINAL_accelerated,case_098,2,baseline_1,1,1,0,0.1857835000000705,0.45910619999995106,0,45.16796875,complete
FINAL_accelerated,case_098,2,search_1,16,16,0.20885660000021744,3.1481343000004927,3.762419800000316,6,47.4296875,complete
FINAL_accelerated,case_098,3,baseline_1,1,1,0,0.17036670000015874,0.401247499999954,0,45.52734375,complete
FINAL_accelerated,case_098,3,search_1,28,28,0.3097714999985328,5.472139100002096,6.217336400000022,6,51.08203125,complete
FINAL_accelerated,case_099,1,baseline_1,1,1,0,8.247068900000158,8.529272400000082,0,140.9375,complete
FINAL_accelerated,case_099,1,search_1,12,12,0.9466135000002396,60.205202799998915,61.82006209999963,6,132.40234375,complete
FINAL_accelerated,case_099,2,baseline_1,1,1,0,1.3728317999994033,1.7192095000000336,0,140.52734375,complete
FINAL_accelerated,case_099,2,search_1,16,16,4.618322399997851,41.37472649999836,46.9194150000003,6,201.19921875,complete
FINAL_accelerated,case_099,3,baseline_1,1,1,0,1.3790839000002961,1.717088800000056,0,140.3984375,complete
FINAL_accelerated,case_099,3,search_1,28,28,6.7459698999991815,69.868471400001,77.75687329999982,6,228.1875,complete
FINAL_accelerated,case_100,1,baseline_1,1,1,0,0.367597399999795,0.6301309999998921,0,47.875,complete
FINAL_accelerated,case_100,1,search_1,16,16,0.2373165999988487,4.364841800001159,4.997451000000183,6,46.453125,complete
FINAL_accelerated,case_100,2,baseline_1,1,1,0,0.1805978000002142,0.42036430000007385,0,47.671875,complete
FINAL_accelerated,case_100,2,search_1,16,16,0.20370609999827138,2.745634300000347,3.300359599999865,6,48.61328125,complete
FINAL_accelerated,case_100,3,baseline_1,1,1,0,0.18993150000005699,0.4233186999999816,0,47.796875,complete
FINAL_accelerated,case_100,3,search_1,28,28,0.2927283000017269,5.440755599998738,6.1908464999996795,6,51.703125,complete
FINAL_large,case_014,1,baseline_1,0,0,0,0,2.332775599999877,1,246.8203125,complete
FINAL_large,case_014,1,search_1,12,12,4.058893199997328,3381.8022447999983,3388.028269299999,6,637.203125,complete
FINAL_large,case_014,2,baseline_1,0,0,0,0,2.344975300000442,1,246.33984375,complete
FINAL_large,case_014,2,search_1,16,16,221.73807439999837,409.386470499996,634.3913195000005,6,1065.453125,complete
FINAL_large,case_014,3,baseline_1,0,0,0,0,2.386461500000223,1,246.640625,complete
FINAL_large,case_014,3,search_1,25,25,227.60214570000608,605.8253893000019,837.935239800001,9,1219.5390625,complete
FINAL_large,case_072,1,baseline_1,0,0,0,0,1.9922835999996096,1,209.94921875,complete
FINAL_large,case_072,1,search_1,12,12,3.1266961000001174,2173.906783299997,2179.3922213999995,6,499.265625,complete
FINAL_large,case_072,2,baseline_1,0,0,0,0,1.4905474000006507,1,210.12109375,complete
FINAL_large,case_072,2,search_1,16,16,149.6550210000005,332.97052170000006,485.87787930000013,6,851.125,complete
FINAL_large,case_072,3,baseline_1,0,0,0,0,1.5380040999998528,1,210.44921875,complete
FINAL_large,case_072,3,search_1,28,28,141.2798148999991,471.7538501000017,616.5982346000001,6,978.99609375,complete
